time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,q_w,q_x,q_y,q_z,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
1.760018,-0.002931,-0.013452,-1.657186,0.018505,0.032502,0.294536,-0.007945,-0.000268,-10.384290,0.007194,-0.018344,-0.002120,0.007249,-0.018941,-0.002990,0.704432,0.005094,-0.005055,0.709735,-0.755378,0.006781,-0.018338,-0.003604,0.049607,0.000000,-1.661575,0.011544
1.780044,-0.002316,-0.013142,-1.650774,0.018595,0.035516,0.280296,-0.006051,0.004767,-10.391017,0.008718,-0.018754,-0.002235,0.008403,-0.019138,-0.001545,0.704527,0.005318,-0.005139,0.709639,-0.755559,0.006841,-0.019497,-0.003691,0.052168,0.000000,-1.662172,0.012140
1.800020,-0.001918,-0.012921,-1.646707,0.018626,0.037608,0.270764,0.002406,0.001445,-10.395128,0.008796,-0.018660,-0.002261,0.007681,-0.018757,-0.001395,0.704591,0.005470,-0.005194,0.709573,-0.755722,0.006615,-0.018851,-0.003758,0.054805,0.000000,-1.662788,0.012754
1.820075,-0.001338,-0.012522,-1.640883,0.018646,0.040907,0.256240,0.003065,0.000114,-10.396431,0.006933,-0.020428,-0.003380,0.007340,-0.020626,-0.003197,0.704682,0.005689,-0.005295,0.709481,-0.755867,0.006472,-0.022319,-0.003913,0.057518,0.000000,-1.663421,0.013385
1.840044,-0.000976,-0.012230,-1.637197,0.018594,0.043022,0.246482,-0.008482,-0.006725,-10.406098,0.007046,-0.019233,-0.002587,0.006359,-0.019979,-0.002210,0.704748,0.005834,-0.005365,0.709413,-0.755897,0.006414,-0.021521,-0.003990,0.060309,0.000000,-1.664072,0.014035
1.859998,-0.000469,-0.011737,-1.631988,0.018580,0.046469,0.231606,0.005784,-0.002208,-10.405372,0.007245,-0.019681,-0.003386,0.007821,-0.019412,-0.003402,0.704856,0.006057,-0.005473,0.709303,-0.755906,0.006343,-0.022606,-0.004083,0.061733,0.000000,-1.664404,0.014366
1.880017,-0.000143,-0.011355,-1.628712,0.018404,0.048818,0.221689,-0.008180,0.002506,-10.401955,0.008249,-0.021132,-0.002772,0.006762,-0.021541,-0.003744,0.704924,0.006218,-0.005543,0.709234,-0.755734,0.006022,-0.019026,-0.004089,0.066123,0.000000,-1.665429,0.015388
1.900043,0.000271,-0.010718,-1.624148,0.018122,0.052251,0.206880,-0.008615,0.003370,-10.402001,0.008740,-0.020877,-0.003169,0.008216,-0.020986,-0.003420,0.705028,0.006463,-0.005649,0.709128,-0.755659,0.005658,-0.019893,-0.004186,0.069147,0.000000,-1.666134,0.016091
1.920020,0.000530,-0.010234,-1.621306,0.017943,0.054714,0.197052,-0.008892,0.006174,-10.411793,0.007757,-0.019088,-0.003763,0.007831,-0.018943,-0.003310,0.705104,0.006613,-0.005712,0.709050,-0.755430,0.004955,-0.018714,-0.004263,0.072249,0.000000,-1.666858,0.016813
1.940018,0.000896,-0.009414,-1.617368,0.017516,0.058441,0.182342,-0.004945,0.008313,-10.405518,0.004828,-0.019276,-0.003864,0.004629,-0.019658,-0.003874,0.705213,0.006822,-0.005820,0.708938,-0.755273,0.004494,-0.019765,-0.004362,0.075430,0.000000,-1.667600,0.017553
1.960023,0.001139,-0.008807,-1.614990,0.017278,0.060933,0.172603,-0.010939,-0.006564,-10.391043,0.004372,-0.018710,-0.002825,0.003903,-0.018467,-0.003763,0.705282,0.006955,-0.005899,0.708869,-0.754993,0.004021,-0.021226,-0.004520,0.078690,0.000000,-1.668361,0.018312
1.980018,0.001497,-0.007798,-1.611674,0.016924,0.064852,0.158257,-0.002497,0.002491,-10.386829,0.004194,-0.018905,-0.002926,0.004571,-0.019303,-0.003019,0.705399,0.007142,-0.006017,0.708749,-0.754709,0.003914,-0.019549,-0.004554,0.082029,0.000000,-1.669140,0.019089
2.000024,0.001738,-0.007046,-1.609706,0.016603,0.067603,0.148611,-0.010051,0.001210,-10.386600,0.006130,-0.018574,-0.003684,0.006114,-0.018680,-0.003699,0.705481,0.007280,-0.006087,0.708666,-0.754339,0.003475,-0.020932,-0.004713,0.085447,0.000000,-1.669938,0.019884
2.020023,0.001977,-0.006237,-1.607879,0.016242,0.070315,0.139145,-0.016656,0.002990,-10.364049,0.004824,-0.018885,-0.003641,0.003736,-0.019865,-0.004293,0.705562,0.007414,-0.006160,0.708583,-0.753982,0.003111,-0.019131,-0.004739,0.088944,0.000000,-1.670754,0.020698
2.040045,0.002341,-0.004827,-1.605477,0.015886,0.074512,0.125164,-0.012810,0.006173,-10.370935,0.002786,-0.018847,-0.002389,0.002738,-0.019518,-0.003829,0.705677,0.007605,-0.006284,0.708465,-0.753526,0.002686,-0.020100,-0.004911,0.092521,0.000000,-1.671588,0.021531
2.060028,0.002683,-0.003259,-1.603459,0.015371,0.078784,0.111173,-0.008828,0.006919,-10.357111,0.002542,-0.020895,-0.004202,0.003013,-0.021055,-0.004195,0.705814,0.007796,-0.006433,0.708325,-0.753119,0.002594,-0.017843,-0.004944,0.096177,0.000000,-1.672441,0.022381
2.080062,0.002905,-0.002133,-1.602300,0.015103,0.081793,0.102079,-0.009368,-0.001832,-10.353985,0.003072,-0.019203,-0.004174,0.002948,-0.019105,-0.003751,0.705904,0.007922,-0.006525,0.708233,-0.752474,0.002446,-0.015506,-0.005030,0.099912,0.000000,-1.673313,0.023251
2.100096,0.003192,-0.000306,-1.600848,0.014621,0.086457,0.088617,-0.014378,0.008180,-10.336269,0.004126,-0.016618,-0.003358,0.003869,-0.016077,-0.003438,0.706027,0.008098,-0.006647,0.708108,-0.752082,0.002297,-0.015954,-0.005149,0.103727,0.000000,-1.674203,0.024138
2.120036,0.003377,0.000987,-1.600056,0.014243,0.089576,0.079858,-0.013356,0.005192,-10.330065,0.003671,-0.015680,-0.003540,0.002923,-0.014697,-0.002877,0.706113,0.008206,-0.006713,0.708020,-0.751467,0.001875,-0.016893,-0.005337,0.107621,0.000000,-1.675112,0.025045
2.140049,0.003651,0.003043,-1.599126,0.013731,0.094261,0.066985,-0.008955,0.000884,-10.310583,0.001707,-0.014994,-0.003118,0.001841,-0.014740,-0.003217,0.706245,0.008352,-0.006818,0.707886,-0.750957,0.001614,-0.014503,-0.005369,0.111595,0.000000,-1.676039,0.025969
2.160022,0.003837,0.004506,-1.598727,0.013443,0.097511,0.058586,-0.010918,0.002200,-10.308042,0.000351,-0.014371,-0.003945,0.001564,-0.015285,-0.004085,0.706334,0.008435,-0.006896,0.707795,-0.750206,0.001469,-0.012345,-0.005470,0.115649,0.000000,-1.676985,0.026913
2.180022,0.004111,0.006816,-1.598356,0.012955,0.102372,0.046345,-0.016032,0.005536,-10.285490,0.001220,-0.013025,-0.004217,0.001132,-0.013355,-0.003936,0.706471,0.008562,-0.007003,0.707656,-0.749828,0.001451,-0.016249,-0.005696,0.119781,0.000000,-1.677949,0.027874
2.200058,0.004293,0.008444,-1.598279,0.012645,0.105632,0.038301,-0.021305,0.000883,-10.283960,0.001554,-0.013188,-0.004251,0.000481,-0.011664,-0.003890,0.706569,0.008642,-0.007070,0.707556,-0.748941,0.001398,-0.010887,-0.005703,0.123993,0.000000,-1.678932,0.028854
2.220036,0.004572,0.011019,-1.598398,0.012231,0.110640,0.026599,-0.005847,-0.007694,-10.264740,0.000002,-0.013675,-0.004625,0.000170,-0.013355,-0.004668,0.706708,0.008753,-0.007181,0.707415,-0.748455,0.001372,-0.011689,-0.005837,0.128284,0.000000,-1.679933,0.029853
2.240047,0.004759,0.012814,-1.598614,0.011945,0.114094,0.019045,-0.007211,0.002395,-10.252631,-0.000195,-0.011954,-0.004319,0.001255,-0.011807,-0.003256,0.706801,0.008821,-0.007253,0.707320,-0.747712,0.001540,-0.012568,-0.006048,0.132653,0.000000,-1.680952,0.030870
2.260056,0.004948,0.014683,-1.598951,0.011648,0.117539,0.011726,-0.011086,-0.003948,-10.223558,0.001101,-0.010721,-0.004127,-0.000043,-0.010912,-0.004768,0.706895,0.008890,-0.007309,0.707225,-0.747213,0.001546,-0.013327,-0.006195,0.137102,0.000000,-1.681990,0.031905
2.280021,0.005244,0.017619,-1.599664,0.011231,0.122637,0.001152,-0.018990,-0.002415,-10.222045,0.001557,-0.009748,-0.003634,0.000810,-0.010609,-0.004995,0.707050,0.008982,-0.007389,0.707068,-0.746275,0.001663,-0.007646,-0.006201,0.141629,0.000000,-1.683047,0.032959
2.300021,0.005566,0.020785,-1.600631,0.010864,0.127849,-0.009099,-0.010127,0.003011,-10.207337,0.001074,-0.009132,-0.004082,0.000513,-0.009210,-0.004254,0.707200,0.009076,-0.007465,0.706916,-0.745760,0.001684,-0.008423,-0.006346,0.146234,0.000000,-1.684121,0.034030
2.320022,0.005776,0.022983,-1.601392,0.010545,0.131398,-0.015711,-0.018160,0.000839,-10.191364,0.002262,-0.008814,-0.004150,0.000694,-0.009708,-0.004163,0.707297,0.009134,-0.007508,0.706818,-0.744994,0.001717,-0.009581,-0.006572,0.150917,0.000000,-1.685214,0.035120
2.340051,0.005982,0.025256,-1.602238,0.010263,0.134975,-0.022132,-0.012403,-0.000992,-10.179535,0.001931,-0.009043,-0.003163,0.004218,-0.008056,-0.003944,0.707404,0.009194,-0.007554,0.706709,-0.744379,0.001688,-0.006711,-0.006615,0.155678,0.000000,-1.686325,0.036228
2.360039,0.006303,0.028816,-1.603659,0.009824,0.140374,-0.031327,-0.010631,-0.001605,-10.163795,0.002722,-0.007039,-0.005156,0.001357,-0.006880,-0.004673,0.707565,0.009285,-0.007593,0.706547,-0.743513,0.001457,-0.004190,-0.006733,0.160516,0.000000,-1.687454,0.037354
2.380025,0.006516,0.031269,-1.604702,0.009446,0.144008,-0.037303,-0.013014,0.001930,-10.145082,0.001097,-0.006682,-0.005319,0.002065,-0.005834,-0.005993,0.707674,0.009330,-0.007627,0.706437,-0.743117,0.001430,-0.008663,-0.006997,0.165432,0.000000,-1.688601,0.038498
2.400024,0.006830,0.035110,-1.606420,0.008974,0.149477,-0.045735,-0.012375,-0.005584,-10.135273,0.002505,-0.003860,-0.005500,0.001657,-0.003897,-0.006218,0.707847,0.009389,-0.007655,0.706262,-0.742261,0.001331,-0.006238,-0.007117,0.170424,0.000000,-1.689766,0.039659
2.420049,0.007140,0.039105,-1.608300,0.008541,0.155021,-0.053751,-0.014845,0.000863,-10.110821,0.001251,-0.005702,-0.006214,0.001314,-0.005859,-0.005980,0.708033,0.009434,-0.007691,0.706075,-0.741302,0.001366,-0.000247,-0.007118,0.175492,0.000000,-1.690948,0.040839
2.440066,0.007342,0.041844,-1.609637,0.008244,0.158622,-0.058886,-0.012322,0.007692,-10.090291,0.001428,-0.005515,-0.006904,0.000729,-0.005581,-0.005503,0.708155,0.009473,-0.007717,0.705951,-0.740934,0.001393,-0.004882,-0.007389,0.180637,0.000000,-1.692149,0.042036
2.460025,0.007623,0.046156,-1.611776,0.007672,0.164301,-0.066087,-0.017129,0.000381,-10.088390,0.000024,-0.003022,-0.005810,0.000054,-0.002926,-0.005872,0.708339,0.009507,-0.007747,0.705766,-0.740350,0.001372,-0.001853,-0.007430,0.185857,0.000000,-1.693367,0.043251
2.480104,0.007790,0.049130,-1.613285,0.007365,0.168027,-0.070704,-0.023327,-0.000315,-10.076117,0.001267,-0.001450,-0.005434,0.001205,-0.001216,-0.005670,0.708467,0.009524,-0.007755,0.705637,-0.739528,0.001415,0.000617,-0.007550,0.191152,0.000000,-1.694602,0.044483
2.500048,0.008012,0.053738,-1.615666,0.006811,0.173531,-0.077327,-0.022708,-0.000076,-10.063643,0.000290,0.000305,-0.006018,0.000485,0.000335,-0.006157,0.708654,0.009531,-0.007753,0.705450,-0.739062,0.001367,-0.000433,-0.007711,0.196522,0.000000,-1.695855,0.045733
2.520024,0.008145,0.056910,-1.617321,0.006531,0.177342,-0.081409,-0.009297,0.002848,-10.039236,0.000884,0.001840,-0.005973,0.000501,0.003271,-0.005846,0.708772,0.009531,-0.007741,0.705331,-0.738256,0.001283,0.001703,-0.007840,0.201966,0.000000,-1.697125,0.047000
2.540024,0.008312,0.061808,-1.619897,0.005942,0.182913,-0.087321,-0.029182,0.004334,-10.037691,0.000192,0.003091,-0.005492,0.000420,0.002990,-0.005379,0.708961,0.009504,-0.007715,0.705142,-0.737938,0.001238,-0.003529,-0.008139,0.207484,0.000000,-1.698413,0.048284
2.560028,0.008374,0.065234,-1.621650,0.005479,0.186653,-0.090958,-0.026479,0.000302,-10.022068,0.000186,0.002754,-0.005151,0.000770,0.003271,-0.005987,0.709084,0.009490,-0.007697,0.705018,-0.737038,0.001052,0.002423,-0.008138,0.213075,0.000000,-1.699718,0.049585
2.580024,0.008448,0.070490,-1.624355,0.004885,0.192224,-0.096127,-0.019839,-0.002251,-10.008821,0.000432,0.003292,-0.006589,0.000288,0.003688,-0.006631,0.709260,0.009467,-0.007669,0.704841,-0.736415,0.000818,0.000494,-0.008407,0.218739,0.000000,-1.701039,0.050903
2.600050,0.008473,0.074098,-1.626204,0.004490,0.195955,-0.099371,-0.023595,-0.000204,-9.989153,-0.000791,0.004343,-0.005289,-0.001320,0.004037,-0.006351,0.709366,0.009447,-0.007655,0.704735,-0.735879,0.000653,0.003522,-0.008461,0.224474,0.000000,-1.702377,0.052238
2.620026,0.008479,0.079635,-1.629063,0.003813,0.201490,-0.103829,-0.016434,0.004024,-9.962648,0.000146,0.005374,-0.007182,0.000026,0.005341,-0.006824,0.709551,0.009412,-0.007619,0.704550,-0.735619,0.000526,-0.001995,-0.008778,0.230282,0.000000,-1.703732,0.053589
2.640025,0.008471,0.083391,-1.631014,0.003432,0.205176,-0.106595,-0.021162,-0.003547,-9.964128,-0.000477,0.004790,-0.007232,-0.000580,0.004104,-0.006677,0.709666,0.009384,-0.007595,0.704435,-0.734788,0.000128,0.004367,-0.008793,0.236160,0.000000,-1.705104,0.054957
2.660045,0.008437,0.089172,-1.634043,0.002740,0.210663,-0.110510,-0.030370,-0.003027,-9.941927,-0.001392,0.003849,-0.007475,-0.001381,0.003827,-0.007394,0.709830,0.009344,-0.007574,0.704270,-0.734548,-0.000007,-0.001186,-0.009119,0.242108,0.000000,-1.706492,0.056341
2.680025,0.008424,0.093087,-1.636110,0.002334,0.214279,-0.112819,-0.022110,-0.005438,-9.943787,-0.001976,0.004640,-0.006329,-0.001844,0.003871,-0.006233,0.709939,0.009312,-0.007560,0.704161,-0.733738,-0.000290,0.005343,-0.009149,0.248126,0.000000,-1.707896,0.057742
2.700054,0.008426,0.097060,-1.638213,0.001934,0.217867,-0.115098,-0.025489,0.003953,-9.930473,-0.001807,0.003929,-0.007420,-0.000531,0.003748,-0.006406,0.710064,0.009283,-0.007546,0.704035,-0.733383,-0.000322,0.004035,-0.009343,0.254213,0.000000,-1.709316,0.059158
2.720054,0.008442,0.103132,-1.641438,0.001236,0.223130,-0.118222,-0.018769,0.000964,-9.921196,-0.001640,0.004369,-0.006769,-0.000935,0.005490,-0.007489,0.710241,0.009242,-0.007526,0.703857,-0.732871,-0.000464,0.001965,-0.009638,0.260369,0.000000,-1.710753,0.060591
2.740027,0.008451,0.107235,-1.643620,0.000900,0.226682,-0.120181,-0.034374,0.005378,-9.904182,-0.001386,0.006186,-0.007608,-0.002559,0.004650,-0.007537,0.710360,0.009205,-0.007502,0.703738,-0.732393,-0.000536,0.004947,-0.009700,0.266592,0.000000,-1.712205,0.062039
2.760046,0.008505,0.113498,-1.646956,0.000334,0.231908,-0.122686,-0.029172,0.001799,-9.896654,-0.001814,0.006639,-0.006734,-0.002280,0.006216,-0.007421,0.710569,0.009145,-0.007469,0.703528,-0.731770,-0.000501,0.007055,-0.009858,0.272882,0.000000,-1.713673,0.063503
2.780058,0.008532,0.117715,-1.649198,-0.000037,0.235369,-0.124190,-0.019390,-0.002254,-9.887875,-0.002321,0.006532,-0.006507,-0.002793,0.007403,-0.008333,0.710702,0.009099,-0.007449,0.703395,-0.731609,-0.000382,0.000954,-0.010200,0.279238,0.000000,-1.715156,0.064982
2.800052,0.008610,0.124175,-1.652617,-0.000518,0.240626,-0.126252,-0.029993,0.001363,-9.877701,-0.001264,0.006816,-0.007370,-0.002769,0.007562,-0.008489,0.710906,0.009028,-0.007406,0.703190,-0.730872,-0.000281,0.007469,-0.010219,0.285660,0.000000,-1.716654,0.066476
2.820052,0.008693,0.130735,-1.656094,-0.000931,0.245735,-0.128086,-0.026722,-0.004857,-9.863909,-0.002371,0.007496,-0.007837,-0.002954,0.007726,-0.008228,0.711129,0.008951,-0.007359,0.702966,-0.730740,-0.000116,0.001171,-0.010572,0.292147,0.000000,-1.718168,0.067986
2.840027,0.008749,0.135160,-1.658431,-0.001172,0.249123,-0.129145,-0.032174,-0.004686,-9.855984,-0.001702,0.006215,-0.007732,-0.002043,0.006664,-0.007764,0.711284,0.008906,-0.007333,0.702810,-0.730017,0.000102,0.007629,-0.010582,0.298697,0.000000,-1.719696,0.069510
2.860066,0.008851,0.141956,-1.662016,-0.001444,0.254069,-0.130356,-0.033471,-0.000327,-9.842175,-0.001763,0.007252,-0.008070,-0.002154,0.007708,-0.007764,0.711515,0.008831,-0.007293,0.702578,-0.729907,0.000410,0.001318,-0.010935,0.305311,0.000000,-1.721239,0.071049
2.880028,0.008917,0.146546,-1.664429,-0.001601,0.257490,-0.131067,-0.030469,-0.000538,-9.835247,-0.001213,0.007980,-0.007935,-0.002421,0.007709,-0.007867,0.711661,0.008781,-0.007261,0.702431,-0.729232,0.000756,0.007947,-0.010956,0.311987,0.000000,-1.722797,0.072603
2.900029,0.009013,0.153519,-1.668077,-0.001939,0.262409,-0.132092,-0.030146,-0.004838,-9.833061,-0.001181,0.006824,-0.008694,-0.001123,0.006558,-0.008407,0.711913,0.008708,-0.007220,0.702177,-0.728981,0.001018,0.006162,-0.011165,0.318724,0.000000,-1.724369,0.074170
2.920053,0.009067,0.158227,-1.670564,-0.002213,0.265675,-0.132551,-0.019486,0.001193,-9.820692,-0.001971,0.007993,-0.008626,-0.001796,0.008184,-0.008408,0.712077,0.008651,-0.007191,0.702011,-0.728620,0.001442,0.003482,-0.011476,0.325522,0.000000,-1.725955,0.075753
2.940029,0.009149,0.165346,-1.674309,-0.002431,0.270522,-0.133005,-0.024377,-0.005496,-9.813804,-0.001584,0.008820,-0.008803,-0.002082,0.008795,-0.008438,0.712319,0.008566,-0.007129,0.701768,-0.728232,0.001630,0.006330,-0.011535,0.332381,0.000000,-1.727556,0.077348
2.960063,0.009209,0.170125,-1.676849,-0.002641,0.273674,-0.133276,-0.025967,-0.001916,-9.813742,-0.002034,0.007482,-0.008511,-0.000927,0.007869,-0.009499,0.712488,0.008510,-0.007096,0.701597,-0.727744,0.001997,0.007985,-0.011708,0.339298,0.000000,-1.729169,0.078958
2.980031,0.009342,0.177371,-1.680715,-0.002934,0.278421,-0.133509,-0.019391,0.003416,-9.792585,-0.000194,0.008651,-0.008371,0.000121,0.008790,-0.008841,0.712755,0.008436,-0.007034,0.701327,-0.727412,0.002416,0.005026,-0.012024,0.346273,0.000000,-1.730797,0.080581
3.000029,0.009438,0.182247,-1.683287,-0.003109,0.281470,-0.133449,-0.033501,-0.004596,-9.789646,0.000529,0.010055,-0.010082,0.000374,0.009959,-0.010942,0.712934,0.008387,-0.006978,0.701146,-0.727050,0.002532,0.007739,-0.012079,0.353305,0.000000,-1.732438,0.082218
3.020055,0.009614,0.189668,-1.687196,-0.003384,0.285988,-0.133273,-0.028573,-0.003325,-9.779329,-0.000925,0.008688,-0.009520,-0.000909,0.008444,-0.010279,0.713210,0.008308,-0.006908,0.700867,-0.727018,0.002811,0.000673,-0.012451,0.360394,0.000000,-1.734092,0.083867
3.040054,0.009718,0.194650,-1.689770,-0.003606,0.288979,-0.132990,-0.038371,-0.004716,-9.775610,-0.000139,0.007512,-0.009961,0.000135,0.007745,-0.010519,0.713405,0.008260,-0.006865,0.700669,-0.726412,0.003130,0.007112,-0.012451,0.367538,0.000000,-1.735759,0.085530
3.060040,0.009942,0.202192,-1.693673,-0.003684,0.293213,-0.132333,-0.041695,-0.003143,-9.760331,-0.001016,0.008258,-0.009761,-0.000729,0.008871,-0.009987,0.713699,0.008187,-0.006808,0.700372,-0.726414,0.003548,0.000094,-0.012824,0.374737,0.000000,-1.737439,0.087205
3.080035,0.010099,0.207264,-1.696265,-0.003714,0.296145,-0.131836,-0.030382,-0.005028,-9.756768,0.000166,0.009540,-0.011009,-0.001087,0.008067,-0.009633,0.713892,0.008131,-0.006757,0.700176,-0.726026,0.004173,0.001558,-0.012990,0.381989,0.000000,-1.739131,0.088893
3.100030,0.010338,0.214933,-1.700135,-0.003809,0.300400,-0.131034,-0.036321,-0.000661,-9.764748,0.000072,0.005746,-0.009793,0.000371,0.005408,-0.009528,0.714200,0.008066,-0.006703,0.699863,-0.725709,0.004612,0.004211,-0.013051,0.389293,0.000000,-1.740835,0.090593
3.120032,0.010526,0.220106,-1.702738,-0.003815,0.303126,-0.130386,-0.043372,-0.000372,-9.744068,0.001183,0.006142,-0.009501,0.000927,0.006392,-0.010467,0.714405,0.008036,-0.006665,0.699654,-0.725511,0.005357,0.001003,-0.013378,0.396650,0.000000,-1.742552,0.092305
3.140029,0.010788,0.227935,-1.706657,-0.003891,0.307236,-0.129235,-0.027689,-0.001568,-9.743048,0.002603,0.008070,-0.010786,0.002277,0.007851,-0.010488,0.714719,0.007990,-0.006580,0.699336,-0.725222,0.005599,0.003785,-0.013427,0.404056,0.000000,-1.744280,0.094028
3.160019,0.010951,0.233213,-1.709273,-0.003914,0.309929,-0.128408,-0.033126,-0.008278,-9.739754,0.002811,0.006774,-0.010355,0.002624,0.006812,-0.010989,0.714920,0.007964,-0.006519,0.699131,-0.725043,0.005909,0.000261,-0.013759,0.411513,0.000000,-1.746020,0.095763
3.180030,0.011143,0.241213,-1.713166,-0.004056,0.314062,-0.127134,-0.030057,-0.000359,-9.733446,0.004322,0.005549,-0.010766,0.005126,0.005716,-0.010749,0.715246,0.007942,-0.006445,0.698798,-0.724943,0.006187,-0.001921,-0.013982,0.419018,0.000000,-1.747771,0.097510
3.200057,0.011248,0.246592,-1.715725,-0.004269,0.316806,-0.126172,-0.038676,-0.010472,-9.732069,0.004386,0.005080,-0.010249,0.003224,0.004792,-0.010420,0.715447,0.007938,-0.006394,0.698593,-0.724448,0.005979,0.005187,-0.013972,0.426570,0.000000,-1.749533,0.099267
3.220039,0.011350,0.254784,-1.719558,-0.004512,0.320871,-0.124556,-0.031321,0.000109,-9.721709,0.004366,0.006263,-0.010018,0.004032,0.006945,-0.010502,0.715725,0.007925,-0.006314,0.698309,-0.724551,0.006072,-0.001875,-0.014372,0.434169,0.000000,-1.751306,0.101036
3.240057,0.011407,0.260297,-1.722074,-0.004750,0.323563,-0.123435,-0.030077,-0.001824,-9.714935,0.004167,0.005903,-0.012044,0.004077,0.005007,-0.011574,0.715919,0.007912,-0.006260,0.698110,-0.724103,0.005654,0.005197,-0.014385,0.441814,0.000000,-1.753090,0.102815
3.260032,0.011478,0.268646,-1.725801,-0.005016,0.327530,-0.121563,-0.031273,-0.012218,-9.710139,0.004555,0.005535,-0.012124,0.004877,0.005886,-0.012184,0.716218,0.007905,-0.006178,0.697804,-0.724239,0.005617,-0.001900,-0.014784,0.449503,0.000000,-1.754884,0.104604
3.280036,0.011509,0.274267,-1.728262,-0.005176,0.330133,-0.120268,-0.038559,-0.011006,-9.705349,0.004434,0.005491,-0.012022,0.003646,0.004741,-0.011924,0.716404,0.007895,-0.006121,0.697614,-0.723831,0.005207,0.005265,-0.014794,0.457235,0.000000,-1.756688,0.106403
3.300059,0.011541,0.282738,-1.731863,-0.005362,0.333941,-0.118243,-0.032435,-0.009776,-9.708488,0.004981,0.004118,-0.011225,0.004876,0.004165,-0.011106,0.716677,0.007897,-0.006045,0.697334,-0.724007,0.005186,-0.001952,-0.015212,0.465010,0.000000,-1.758502,0.108213
3.320033,0.011562,0.288438,-1.734238,-0.005522,0.336506,-0.116825,-0.036119,-0.006865,-9.699566,0.005648,0.004076,-0.011659,0.004664,0.002913,-0.012369,0.716870,0.007901,-0.005993,0.697137,-0.723641,0.004678,0.005417,-0.015230,0.472826,0.000000,-1.760326,0.110032
3.340035,0.011578,0.297042,-1.737732,-0.005948,0.340251,-0.114699,-0.038245,0.007328,-9.700878,0.004449,0.004885,-0.012456,0.004890,0.005191,-0.012183,0.717145,0.007908,-0.005922,0.696854,-0.723674,0.004315,0.002556,-0.015598,0.480682,0.000000,-1.762159,0.111860
